episode,global_step,density,reward_per_sec_selected,reward_per_decision,mean_reward,mean_loss,grad_updates_total,grad_updates_this_episode,swap_count,mean_delta,mean_delta_actual,n_decisions,n_intervals_closed,mean_aoi,peak_aoi,mean_peak_aoi,packet_loss_rate,mean_error,max_error,low_speed_error,high_speed_error,avg_tx_power_dbm,total_energy_joules,jains_fairness_aoi,jains_fairness_err,tx_attempts,tx_fails,tx_abandoned,coverage_outage_rate,outage_vehicle_steps,total_vehicle_steps,mean_update_error,n_updates_delivered,dynamics_fallbacks,n_observations,n_vehicles_seen,mean_cbr,max_cbr
38,76000,15.0,-0.038919,-0.22202,-0.038919,0.5457,14772,209,738,6.846,5.7047,2491,2488,4.6284,38.2,5.7547,0.1098,2.42,162.4154,2.5381,2.3808,10.4878,0.012861,0.8874,0.3266,2523,277,0,0.263482,852205,3234399,4.6735,2246,0,144018,244,0.001414,0.00672
39,78000,20.0,-0.045769,-0.26675,-0.045769,0.534,15063,291,753,6.9171,5.8282,3833,3829,4.9638,45.2,5.7637,0.1522,3.2605,374.7421,1.9717,4.0899,10.4876,0.020959,0.877,0.1826,4113,626,1,0.255238,1098962,4305636,5.3326,3487,0,226445,344,0.002304,0.01008
40,80000,25.0,-0.046587,-0.27822,-0.046587,0.5368,15459,396,772,6.9595,5.9721,4933,4932,5.1864,45.2,5.9678,0.1579,3.4025,350.3083,2.7369,3.9396,10.4853,0.027364,0.8371,0.1969,5370,848,1,0.244015,1317148,5397817,5.4809,4522,0,298848,410,0.003011,0.01232
41,82000,30.0,-0.049177,-0.30136,-0.049177,0.5724,15812,353,790,6.9286,6.1281,4889,4886,5.3183,45.2,6.1191,0.1834,3.6128,295.2839,2.6498,4.4834,10.4924,0.028369,0.8561,0.1577,5562,1020,0,0.278091,1704202,6128226,5.2616,4542,0,303760,347,0.003116,0.0112
42,84000,35.0,-0.052977,-0.314613,-0.052977,0.5642,16183,371,809,6.7209,5.9387,5173,5167,5.3268,45.3,5.9256,0.1709,3.9761,260.2003,2.5473,5.1936,10.4968,0.029372,0.8551,0.3431,5751,983,0,0.29335,1873759,6387446,6.0093,4768,0,311392,404,0.003223,0.01344
43,86000,5.0,-0.034914,-0.182041,-0.034914,0.5553,16283,100,814,6.4265,5.214,982,982,4.4199,36.4,5.2165,0.1363,2.2719,260.0679,2.2965,2.2654,10.4987,0.005255,0.8949,0.1547,1027,140,0,0.283663,321645,1133898,3.9164,887,0,52015,95,0.000576,0.00448
44,88000,10.0,-0.039606,-0.220698,-0.039606,0.5614,16445,162,822,7.0329,5.5724,1794,1793,4.5306,43.2,5.5415,0.1075,2.7496,298.9187,2.9756,2.7001,10.5195,0.009282,0.8713,0.1692,1805,194,0,0.275925,597023,2163716,4.9182,1611,0,101388,182,0.001011,0.0056
45,90000,15.0,-0.040748,-0.225595,-0.040748,0.5156,16677,232,833,6.8522,5.5363,2594,2592,4.7004,45.2,5.4861,0.0986,2.7896,261.6131,2.8808,2.7604,10.5168,0.013335,0.8621,0.2093,2596,256,0,0.264275,876607,3317023,4.8857,2340,0,145677,254,0.001455,0.01008
46,92000,20.0,-0.042847,-0.230587,-0.042847,0.5167,17042,365,852,6.2171,5.3817,4898,4895,4.7593,45.2,5.3129,0.1401,2.7877,289.2416,2.3641,3.1154,10.5066,0.026896,0.8604,0.2358,5252,736,1,0.255799,1135427,4438747,4.5718,4516,0,267747,381,0.002943,0.01568
47,94000,25.0,-0.044473,-0.263366,-0.044473,0.5568,17430,388,871,6.7463,5.922,5139,5137,5.32,45.2,5.8602,0.1842,3.1166,255.1787,2.1644,4.1166,10.5037,0.029874,0.8352,0.2521,5842,1076,3,0.256695,1396253,5439338,4.7455,4766,0,308781,370,0.003273,0.01008
48,96000,30.0,-0.045359,-0.265764,-0.045359,0.563,17773,343,888,6.8404,5.8592,4496,4495,5.2722,45.2,5.7993,0.1842,3.1132,309.5282,1.9799,4.2005,10.4806,0.025966,0.8684,0.2875,5108,941,0,0.284534,1722593,6054079,4.9663,4167,0,267346,328,0.002861,0.0112
49,98000,35.0,-0.052051,-0.302209,-0.052051,0.5743,18220,447,911,6.5987,5.806,5491,5488,5.3239,45.3,5.8438,0.1666,3.7711,294.6687,2.5969,4.7803,10.495,0.031045,0.8572,0.3296,6082,1013,1,0.299099,1902820,6361849,5.4238,5069,0,323476,421,0.003408,0.01232
50,100000,5.0,-0.040632,-0.230557,-0.040632,0.5505,18338,118,916,7.1797,5.6743,979,979,4.9298,45.2,5.5444,0.1407,3.2684,358.1001,4.1639,3.0458,10.5235,0.005194,0.8129,0.1081,1009,142,0,0.281858,313576,1112530,5.2766,867,0,56340,112,0.000566,0.00448
